gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000254901,BORCS8,191.2690366242815,0.226426504183056,0.19654240667902745,0.11646700340094282,0.31982637302073175
ENSG00000128283,CDC42EP1,739.6069536082271,-0.124427400408217,0.08404414628539564,0.1165590994547411,0.3200262993801225
ENSG00000004897,CDC27,1174.6393387565697,-0.1621268624227964,0.11566457100222624,0.11659885738606417,0.3200824830675854
ENSG00000100600,LGMN,300.6674818256368,-0.22559925176189047,0.1954704155887564,0.11663885069017994,0.3201392941924876
ENSG00000047621,C12orf4,342.7093292536337,-0.21262172380741903,0.17359011096748753,0.11672405005732779,0.32032014332522923
ENSG00000105829,BET1,172.83316717454633,0.20455502703455494,0.16125095843948312,0.11681368898898813,0.32046011024281856
ENSG00000108813,DLX4,53.84512975057909,0.24427040663998817,0.254612501938902,0.11681255203092837,0.32046011024281856
ENSG00000100364,KIAA0930,635.6243780395707,0.2153438287171022,0.17701238663186925,0.11689870322908744,0.3205873016808285
ENSG00000225889,ENSG00000225889.10,27.487936614241747,0.13959605537543063,0.29742835537641726,0.11689035255911882,0.3205873016808285
ENSG00000156639,ZFAND3,162.4222092520916,0.2206869523262409,0.18536429247098216,0.1169988644957273,0.3206499526052569
ENSG00000164161,HHIP,29.21293418548239,0.1751057318836491,0.3108026145605602,0.11699497877496577,0.3206499526052569
ENSG00000188735,TMEM120B,480.12595931468815,-0.24326168571628098,0.25300784838764534,0.1169944221597641,0.3206499526052569
ENSG00000236287,ZBED5,373.8466213205496,-0.1672362710857312,0.11999940260411032,0.11699739023987456,0.3206499526052569
ENSG00000168803,ADAL,147.31735120765242,-0.23521599189648176,0.2177512766328199,0.11707206953913837,0.3207975820258947
ENSG00000100211,CBY1,308.4966734948194,-0.17059904135741072,0.12378978546922055,0.11711899585757969,0.32087316635530794
ENSG00000160294,MCM3AP,1057.740278016608,0.24493803496051858,0.2571580079132688,0.11721377358493476,0.32097380158476113
ENSG00000198382,UVRAG,150.5011074891605,-0.2423767145436083,0.24509391612506295,0.11721268785810268,0.32097380158476113
ENSG00000261485,PAN3-AS1,14.558473015908103,0.18731389460462936,0.31622288477654864,0.11719775338885033,0.32097380158476113
ENSG00000099282,TSPAN15,102.74546959632735,0.24366464139124414,0.2683503562756581,0.11727340349239689,0.3210840882217151
ENSG00000264229,RNU4ATAC,49.82710850755275,-0.23505912119220926,0.3016085416532462,0.11734516476963869,0.321227547584742
ENSG00000165487,MICU2,344.13871264187117,0.15936157952304905,0.11310108055890396,0.11737350900702007,0.32125212686313415
ENSG00000291041,ENSG00000291041.1,18.277457026713932,-0.1544386460796777,0.3023089891143523,0.11745100685031747,0.3214112096073765
ENSG00000105341,DMAC2,228.60616257062392,-0.19243908953372327,0.1469783997566347,0.11760149687635743,0.32176995409564463
ENSG00000113732,ATP6V0E1,420.2539763479567,-0.1550724052976019,0.10958672535092524,0.1177318722704363,0.32202044997432283
ENSG00000136518,ACTL6A,377.9655729273767,0.17203230110709045,0.1251349185096394,0.11771859178016769,0.32202044997432283
ENSG00000160256,SLX9,247.11137581447787,0.19769490746521448,0.15340934966699918,0.11780901766575426,0.3221252338976755
ENSG00000170348,TMED10,1754.259224520155,-0.11101979554142703,0.07424789218963843,0.11780177709118728,0.3221252338976755
ENSG00000131148,EMC8,385.4778574932531,-0.17138940631435845,0.12500644005366526,0.11785192056717383,0.3221894380831982
ENSG00000144445,KANSL1L,105.8932765963878,0.2407823885446968,0.2323103622896202,0.11795452664847295,0.32241681373727427
ENSG00000171121,KCNMB3,13.639825333083333,0.13140365522701292,0.29363430789756045,0.118066404072601,0.32263672484528455
ENSG00000189164,ZNF527,79.0042923169874,-0.23485187609053804,0.2975787915331252,0.11807387766204848,0.32263672484528455
ENSG00000152439,ZNF773,28.80203289536067,-0.21761597517288217,0.3135380418116419,0.11821613382736455,0.32297224045819345
ENSG00000182771,GRID1,78.42491271224263,0.24075725926356525,0.23509110784522488,0.11825983701456493,0.32298525456612076
ENSG00000184185,KCNJ12,59.17680930724748,0.24476327050494912,0.2704223414469363,0.11825448880559525,0.32298525456612076
ENSG00000108443,RPS6KB1,617.326844587695,-0.14489421853965573,0.1010739480617337,0.11832416247840047,0.3231077417866972
ENSG00000137210,TMEM14B,654.0270368676116,-0.1551697277132956,0.11010462798288817,0.11847606042300463,0.32346928346893083
ENSG00000135636,DYSF,9.82012465008275,0.07527823739731179,0.27179399011846594,0.11849694658009388,0.32347307007029413
ENSG00000282958,HNRNPR,1080.4701455937688,-0.178396935566773,0.1323590179812141,0.11859401096787306,0.32368477261369627
ENSG00000154330,PGM5,23.663081047553298,-0.17803659217127427,0.3106221069203989,0.11866134110432533,0.3238152636255392
ENSG00000124177,CHD6,375.9303221483838,0.2220186784690617,0.19022812933241254,0.11873093968645101,0.3239519010622592
ENSG00000083799,CYLD,323.34627599455746,-0.2194050334563817,0.18665771969585646,0.11878003663258889,0.32403256498898486
ENSG00000224786,CETN4P,23.80657273934702,-0.21394831135287457,0.3154910004198661,0.11886162450804422,0.3242018232430032
ENSG00000151079,KCNA6,10.160654213296851,0.15722393774851723,0.3047883875604444,0.1189018697305945,0.3242582799541069
ENSG00000131378,RFTN1,28.944044820200247,0.2151339249937401,0.3159050371488641,0.11895521335778103,0.32429999545260724
ENSG00000154914,USP43,43.330841652525876,0.24515589366468404,0.2690273153256952,0.11895626453246819,0.32429999545260724
ENSG00000109220,CHIC2,83.92140005655249,-0.2384858227011058,0.23353054477804047,0.11906366050782011,0.3245394453112435
ENSG00000070761,CFAP20,280.46504403585584,-0.18762514895127858,0.14281077017329968,0.11914440050959524,0.32459951717091073
ENSG00000173349,SFT2D3,97.18736829040935,0.23731514329520423,0.22516504333499257,0.11912838338800338,0.32459951717091073
ENSG00000278540,ACACA,387.0156654667733,0.24641753912985612,0.2527359777923684,0.11912507984081853,0.32459951717091073
ENSG00000142409,ZNF787,187.09758947818548,-0.20852551224118349,0.16932579131846576,0.11917502151001881,0.32462962755824337
ENSG00000183784,DOCK8-AS1,15.534338505619953,0.18112440277060562,0.31341563285091806,0.11924287547983914,0.3247611330380974
ENSG00000240230,COX19,158.0774990533323,-0.223344384854466,0.19463361040899224,0.11927188189620895,0.3247868103703562
ENSG00000099308,MAST3,161.50540951719194,0.2058021354776646,0.16495377282463042,0.11934401319015997,0.3249078107692975
ENSG00000197555,SIPA1L1,299.94616109661445,0.19662672511202997,0.15300737363090264,0.11935548850612447,0.3249078107692975
ENSG00000175390,EIF3F,1438.2326542233975,-0.11567747121288018,0.07812440628940584,0.11945971149213672,0.32508483496441204
ENSG00000176624,MEX3C,183.80971937568634,0.21936415732038375,0.18634429061038638,0.11945958168401449,0.32508483496441204
ENSG00000073712,FERMT2,392.1621678063095,0.18563195786856365,0.14051132995044127,0.11952500724466315,0.3252091758539802
ENSG00000070961,ATP2B1,664.0222963980456,-0.21831179593569142,0.18575967304204802,0.11959431637954893,0.32529768156499134
ENSG00000106853,PTGR1,14.935957133481947,-0.16605843077673133,0.30758278904045316,0.11963165960146473,0.32529768156499134
ENSG00000156052,GNAQ,489.17623189340304,-0.18619523639157612,0.14152405121584552,0.1195999750375545,0.32529768156499134
ENSG00000241383,LINC01997,16.34040204842648,-0.19483863684064873,0.3161711859861189,0.11963597294761662,0.32529768156499134
ENSG00000171475,WIPF2,397.9948087439019,0.2399639981224942,0.2386442088587724,0.11971306847895978,0.32545396476523497
ENSG00000107738,VSIR,18.173421872041185,0.11730439416374411,0.28737065814312546,0.11975247595163856,0.32550775414742456
ENSG00000115317,HTRA2,253.75592287689076,0.1919837011382031,0.14772155990760275,0.1199349896146145,0.3255240150236837
ENSG00000117691,NENF,479.2081479880202,0.16713539295120516,0.12141119549807414,0.11978453987189812,0.3255240150236837
ENSG00000128872,TMOD2,242.53413985065555,0.2041875629003252,0.16328087335997846,0.11987833173641192,0.3255240150236837
ENSG00000143748,NVL,549.079745588787,0.2412672002225888,0.24375441890606248,0.11986248279583332,0.3255240150236837
ENSG00000148200,NR6A1,222.40095131320942,-0.18993171376529638,0.14571251812090108,0.11983707250021274,0.3255240150236837
ENSG00000171368,TPPP,55.927786004836555,0.24309208733540055,0.2632082802667549,0.11987289995711899,0.3255240150236837
ENSG00000284968,ENSG00000284968.1,23.54376629587613,-0.16853143285926467,0.307770645072656,0.11991425472251932,0.3255240150236837
ENSG00000287808,DHX9-AS1,18.25373818609231,0.2006185873712005,0.31638733596718005,0.1199350641886042,0.3255240150236837
ENSG00000291203,ENSG00000291203.1,103.6220510488194,-0.23604321066556744,0.22649377155685324,0.11985572139038449,0.3255240150236837
ENSG00000135525,MAP7,223.70570757450093,0.20163431557710734,0.1599691654431558,0.11996833103586599,0.3255610409870736
ENSG00000056998,GYG2,171.38318243394477,-0.21393791215087202,0.1786317459127236,0.12000406785471157,0.32560475656555615
ENSG00000278637,H4C1,407.73365731656463,-0.15775960449555673,0.11306177698188295,0.12005790585335362,0.3256975634016816
ENSG00000054392,HHAT,14.867603866091946,0.16930968701372076,0.3083469326391181,0.12017924696220761,0.32592014514566975
ENSG00000280680,HHAT,14.867603866091946,0.16930968701372076,0.3083469326391181,0.12017924696220761,0.32592014514566975
ENSG00000003249,DBNDD1,212.19343276903965,0.1943746211721152,0.15106627304928863,0.12044280569406358,0.32599629728519397
ENSG00000010626,LRRC23,30.516943300990917,0.21127622385888653,0.31428621758866765,0.12026932794806017,0.32599629728519397
ENSG00000081721,DUSP12,208.6898929222391,0.19123882674313514,0.14722015414013473,0.12023886768129999,0.32599629728519397
ENSG00000111785,RIC8B,167.0437250866252,-0.23708012983047907,0.23196185455282536,0.12032851138489481,0.32599629728519397
ENSG00000138078,PREPL,758.406909641041,-0.15811769088822417,0.11395488218843836,0.1202698410406183,0.32599629728519397
ENSG00000146410,MTFR2,103.18231057315668,-0.2315126765276483,0.21450911529694072,0.12041945784267252,0.32599629728519397
ENSG00000148840,PPRC1,620.971733575775,-0.17995279368695638,0.1351409283125124,0.12040630518076527,0.32599629728519397
ENSG00000164542,MATCAP2,170.9296738950092,-0.21932861714712829,0.1884726486846246,0.12044314341195694,0.32599629728519397
ENSG00000166292,TMEM100,13.15374442230786,0.17137163897558647,0.3099001761323705,0.12038297594163823,0.32599629728519397
ENSG00000173852,DPY19L1,645.7698325728423,0.13509765749031954,0.2955010054827848,0.12032016412104833,0.32599629728519397
ENSG00000180815,MAP3K15,67.07399310870683,0.24157469996973727,0.24670210416255106,0.12030498902550814,0.32599629728519397
ENSG00000184831,APOO,229.8448895146202,-0.20641251839692765,0.16771204750763843,0.12039163349742033,0.32599629728519397
ENSG00000155304,HSPA13,494.76996979407846,-0.17770529485778755,0.13263477315971425,0.12049393936024186,0.32604555839400284
ENSG00000177685,CRACR2B,18.969195169302854,0.16122926606422153,0.3045766436804509,0.12050065214983613,0.32604555839400284
ENSG00000062725,APPBP2,522.39343221027,-0.1475047168530249,0.10397642009331858,0.1205683922476889,0.32617564562898094
ENSG00000152457,DCLRE1C,193.3695499982126,-0.2177890745965748,0.18615074434093248,0.12067766480343027,0.3264180305599388
ENSG00000206282,RGL2,30.275026230510893,0.23012263019460905,0.3044778393930964,0.12074470440715263,0.3265461202168658
ENSG00000110218,PANX1,193.60132607635586,0.19390347670903182,0.15194288167594977,0.12077244270782617,0.32656789764957267
ENSG00000278238,CKAP2-DT,10.340680933260051,0.14974077567752794,0.30119557556301,0.12080290358177581,0.3265970286046413
ENSG00000157657,ZNF618,365.07170015199654,-0.18048347488259817,0.1358756665571139,0.12082321274085538,0.3265987088411357
ENSG00000108733,PEX12,70.86960796771247,-0.24047104914062561,0.24963670422267342,0.12091010943177179,0.3267803527800036
ENSG00000133028,SCO1,588.7929780330793,-0.1443778991017186,0.10142249430140277,0.12096315849809931,0.32687047341993314
ENSG00000189042,ZNF567,86.43548008954176,-0.23807196030905828,0.2833075195546575,0.1210629939948754,0.3270869718861544
ENSG00000143537,ADAM15,584.7318090249037,0.18128870014572612,0.136365289578193,0.12113946742209572,0.3272402906798805
ENSG00000177335,LINC02904,15.57578059045092,0.186537855198405,0.3140371931868333,0.12118932418142776,0.3273216702777117
ENSG00000127080,IPPK,227.570122781763,0.19714822158280165,0.1550705992512115,0.1213319976310737,0.3275013112786777
ENSG00000178537,SLC25A20,80.91549985036932,-0.23767252705600347,0.23523346191819636,0.12130817137438049,0.3275013112786777
ENSG00000206268,NELFE,14.442415167363734,0.15281713496863505,0.302521532318002,0.12133480373251873,0.3275013112786777
ENSG00000231044,NELFE,14.442415167363734,0.15281713496863505,0.302521532318002,0.12133480373251873,0.3275013112786777
ENSG00000115594,IL1R1,28.037623047594696,0.16879263594767435,0.30792460185151094,0.12171908345100946,0.3284666953494995
ENSG00000161692,DBF4B,427.8645040217313,-0.17135922773016382,0.12705894662062792,0.12173206600812123,0.3284666953494995
ENSG00000183439,TRIM61,22.148030289002424,-0.21390471531001032,0.31268100445818875,0.12182955340959908,0.32862283927021774
ENSG00000233841,HLA-C,136.37060273511952,0.15173785710206758,0.3017872867717104,0.12181445266854496,0.32862283927021774
ENSG00000208308,SNORA40B,15.602769854694788,0.1673666150849438,0.3078248946253815,0.1218955582636509,0.32874742579023
ENSG00000213988,ZNF90,37.82542147521419,-0.23157638116358198,0.29856260973573406,0.12199558574557633,0.328963714553538
ENSG00000160094,ZNF362,225.11066347053,-0.18534259152615992,0.1417038807939746,0.12204144747975613,0.329033897650199
ENSG00000110274,CEP164,295.75960819114675,-0.23499798569132907,0.2319551528783725,0.12207140427196135,0.3290611838588831
ENSG00000072422,RHOBTB1,130.8759833731924,0.2380623490182298,0.2780713229928708,0.12218710865031719,0.32931956870838536
ENSG00000082805,ERC1,224.5815056362372,-0.23379687150309728,0.22456360222300759,0.122208097185488,0.32932263226284286
ENSG00000129159,KCNC1,89.75131426063153,-0.23019202157482035,0.2963631435976405,0.12231942506485646,0.32956868619354135
ENSG00000227656,RPL3P2,127.27573658501422,-0.21992375707481157,0.19100176281214126,0.1223391385604815,0.32956868619354135
ENSG00000059122,FLYWCH1,349.51141106849184,0.18528259636937047,0.1415924979541255,0.12238676297761622,0.32959640513624744
ENSG00000087338,GMCL1,464.1719671114768,-0.22424610772731424,0.20074173568557088,0.12238916484654193,0.32959640513624744
ENSG00000005100,DHX33,655.6355381899806,-0.14321273338737145,0.10105781793168622,0.12249928643991918,0.32965276023127976
ENSG00000116771,AGMAT,41.42524961961581,0.23876917404525075,0.28273356608557115,0.12252932181482133,0.32965276023127976
ENSG00000135968,GCC2,426.00232027727714,-0.21297207493389939,0.17950875476514805,0.12244415533661185,0.32965276023127976
ENSG00000136631,VPS45,343.5591569416989,-0.18538863341968786,0.1423116755164411,0.12250995719348,0.32965276023127976
ENSG00000144857,BOC,75.88615853804889,-0.23677984200591065,0.23904766478586395,0.1224924478738902,0.32965276023127976
ENSG00000156709,AIFM1,1059.1864115658939,-0.1430656088188277,0.10086233581139083,0.1225105604177467,0.32965276023127976
ENSG00000103351,CLUAP1,182.63886914759343,0.22774536984416344,0.2069744907557033,0.12259378661018717,0.3297727138116418
ENSG00000290537,ENSG00000290537.1,26.169064885193052,0.2058419204761177,0.3145018239906851,0.12265705048301477,0.32988939858345206
ENSG00000149115,TNKS1BP1,387.918969225356,-0.2293236631523299,0.21360421936945617,0.12270380198481139,0.329961642263906
ENSG00000101972,STAG2,3147.681991101471,-0.16902114952050304,0.1248638918358406,0.12280753053095855,0.3301336365960933
ENSG00000133816,MICAL2,98.47897099941227,0.1910566523577901,0.3126724411386046,0.1228104921345737,0.3301336365960933
ENSG00000156113,KCNMA1,10.712245790009131,0.14277254450557836,0.2974613181975688,0.12282746428784663,0.3301336365960933
ENSG00000101888,NXT2,239.05177403013641,-0.19216563065286185,0.15043329802678984,0.12295705008445716,0.3304283984855111
ENSG00000114982,KANSL3,627.4910303674224,-0.17753940859856704,0.13373259082672428,0.12302956123928577,0.3304565612131228
ENSG00000137275,RIPK1,209.47713848839285,0.22764563449822012,0.20795099922549823,0.12301022882508608,0.3304565612131228
ENSG00000253190,ENSG00000253190.4,76.94128014110376,-0.23625752916303797,0.28331034074814776,0.12304721071875697,0.3304565612131228
ENSG00000254772,EEF1G,17716.907271620927,0.0717967838538975,0.04712117869424511,0.12304076509768476,0.3304565612131228
ENSG00000132313,MRPL35,409.57798361279504,-0.15272040687131017,0.10955313292692867,0.12309331859151658,0.330526879591238
ENSG00000129625,REEP5,739.3212844277747,-0.12040080084474389,0.08259212592240539,0.12313781414761307,0.3305928465600831
ENSG00000244968,LIFR-AS1,19.843172539095004,0.19338092559165618,0.31353341403496576,0.12327633364059302,0.3309111810297407
ENSG00000065802,ASB1,307.8452592558003,0.21171202626940844,0.1773718628437497,0.12343470327981702,0.33114834342771393
ENSG00000128607,KLHDC10,229.82362338575655,0.23699094921917419,0.2797722447272175,0.12341239855080145,0.33114834342771393
ENSG00000170919,TPT1-AS1,82.98833344506704,0.2310670211953601,0.21811143115756865,0.1234445328685866,0.33114834342771393
ENSG00000176771,NCKAP5,10.68577419008098,0.09722290798238241,0.27915440571268396,0.12343583276043499,0.33114834342771393
ENSG00000133710,SPINK5,11.393169958192546,-0.13896385874736303,0.2957888808892485,0.1234897311624028,0.3311880891621514
ENSG00000154237,LRRK1,38.995401791493606,0.21023729087301465,0.3113051389623927,0.12349927780800944,0.3311880891621514
ENSG00000078618,NRDC,1216.4318931627106,-0.14423223812929367,0.10223431582209583,0.12363034976273159,0.331485998418289
ENSG00000075415,SLC25A3,2949.7775933084795,-0.09948101033435125,0.06694098264055395,0.12369011464980646,0.33159264898604385
ENSG00000095794,CREM,148.12085337745492,0.2188690682782267,0.19040238782969046,0.12372477406018559,0.3316319723516592
ENSG00000116830,TTF2,899.3865058151525,0.13463891447537707,0.09395776076290095,0.1237727175674175,0.3316403689827699
ENSG00000135119,RNFT2,207.6255007350755,0.23564521031990796,0.2710670576911569,0.12378643570266933,0.3316403689827699
ENSG00000135837,CEP350,494.55354281633686,-0.18827834411073163,0.14627782723720745,0.12379069683294412,0.3316403689827699
ENSG00000196730,DAPK1,337.2585510124766,-0.2292664098678215,0.29469050049164996,0.12380787299477328,0.3316403689827699
ENSG00000070159,PTPN3,252.96646856314405,0.23077303896412216,0.21731571578544734,0.12383586751733616,0.3316618027518711
ENSG00000178952,TUFM,1462.7408757311732,-0.09970210771126348,0.06720938321851244,0.12386956985887763,0.3316985140256531
ENSG00000010310,GIPR,41.229516770405674,0.08457405317293554,0.27441108765089034,0.1239180439995838,0.33172122509425456
ENSG00000290292,HOMEZ,188.0383841471207,-0.23169653328894663,0.2228210617543528,0.12391560567976598,0.33172122509425456
ENSG00000163006,CCDC138,406.7612620542565,-0.21455971417527445,0.18874455981735572,0.1239560965367569,0.33172494511480105
ENSG00000277140,MARF1,118.43617018211762,0.13357670903705415,0.29439939536056414,0.12395942701589317,0.33172494511480105
ENSG00000107521,HPS1,395.1505958296804,0.15879514555032195,0.11508480693931813,0.12400914113049477,0.3318044584215771
ENSG00000123607,TTC21B,267.9152129603549,-0.2056340978067358,0.16938524715712452,0.12404310773343248,0.33184181812448177
ENSG00000172014,ANKRD20A4P,12.875631197929229,-0.15449342496335774,0.3022220368299582,0.12408254821024604,0.3318938072008661
ENSG00000089159,PXN,384.0383513675627,0.2226843522285733,0.19820166009792045,0.12413569387572482,0.331982432001354
ENSG00000087903,RFX2,99.759942584882,0.20499277734491705,0.3118133944879442,0.12420424151366222,0.332058688552803
ENSG00000198910,L1CAM,25.76154031696239,0.1430342702132029,0.29628079424105597,0.1241904322359437,0.332058688552803
ENSG00000112773,TENT5A,192.61767601204753,-0.22816607631510846,0.21286827463503394,0.12423705524029453,0.3320928954852153
ENSG00000272356,ENSG00000272356.1,16.13392515451109,-0.1544543262838221,0.3020098871356591,0.12427213983828413,0.33213316058922115
ENSG00000185920,PTCH1,345.3264696949668,0.23812002987359016,0.26984183766316955,0.12433576000946285,0.33219615442051526
ENSG00000286817,ENSG00000286817.1,16.00523007000115,-0.17160779698549844,0.3079754611106434,0.12431636910970581,0.33219615442051526
ENSG00000234678,ELF3-AS1,27.89874970480174,-0.21940868507445177,0.30639183399020153,0.12440072079314908,0.332316192791876
ENSG00000158793,NIT1,279.1107686347767,0.214396110910499,0.1837559756027881,0.12453633833361985,0.3326249100976364
ENSG00000111328,CDK2AP1,695.4680287788715,0.1353312077881456,0.09480536884975854,0.124576302482006,0.33267808787411424
ENSG00000184203,PPP1R2,547.1625219270369,0.15539750604981273,0.11233562164437388,0.12460495449719525,0.33270104460871913
ENSG00000167674,HDGFL2,946.1203750692334,0.19520434268825443,0.3143523245325017,0.12467526749489205,0.3327281229846789
ENSG00000227500,SCAMP4,242.03285646198384,-0.19201516629880894,0.15140760320207086,0.12465762146776556,0.3327281229846789
ENSG00000265100,ENSG00000265100.2,26.630934197139982,-0.22424492961571046,0.30224655355176605,0.12464697265056492,0.3327281229846789
ENSG00000088986,DYNLL1,1245.9212246772292,-0.11128869497793556,0.07600736233201821,0.12479202861738885,0.3328862773830767
ENSG00000114554,PLXNA1,671.1586092003492,-0.18852933963279683,0.3115643025562795,0.124783606728393,0.3328862773830767
ENSG00000213015,ZNF580,85.45049523890738,-0.23318170495889204,0.28429202207862153,0.12479472897976696,0.3328862773830767
ENSG00000116459,ATP5PB,2108.427879715644,-0.08784849160592588,0.058829667499516916,0.12484609908459089,0.3329697649058325
ENSG00000273763,ENSG00000273763.4,17.09484319758529,-0.17730281112558482,0.3091326153729183,0.12487863909463587,0.33300301301091695
ENSG00000006194,ZNF263,252.14043823473074,-0.17664805127664704,0.13380088837854873,0.12497720601092016,0.33309497106165814
ENSG00000146826,TRAPPC14,93.75463597857421,0.23546407346435214,0.23957703376188952,0.12499344112718198,0.33309497106165814
ENSG00000177728,TMEM94,425.25927208528776,0.1726598062720544,0.12930288797426406,0.12493805939580278,0.33309497106165814
ENSG00000251595,ABCA11P,56.543508838039074,0.21978333585378615,0.3072117554454376,0.12498265543384998,0.33309497106165814
ENSG00000180611,MB21D2,84.11478770386053,0.23047163922694006,0.2177531891413435,0.12506768369655452,0.3332392876392777
ENSG00000180354,MTURN,326.4226451718925,-0.1981990046504777,0.15993973777916545,0.1251712747958058,0.3334543283180203
ENSG00000240291,ENSG00000240291.1,37.320794416842936,-0.2331319556058591,0.2871755603981624,0.125188592245743,0.3334543283180203
ENSG00000134146,DPH6,101.12919121923298,0.2328462320285347,0.2277523607839445,0.12528373480935792,0.33365417831954386
ENSG00000145431,PDGFC,74.34946648832205,-0.23675210959291415,0.2540554135362402,0.1253502306439535,0.3337284650591724
ENSG00000166188,ZNF319,86.13979485212748,0.17904247145023777,0.3092775195192258,0.12536716026749514,0.3337284650591724
ENSG00000258366,RTEL1,202.28763698783527,0.1846450195414595,0.1426031531943955,0.1253719810867902,0.3337284650591724
ENSG00000261188,TFIP11-DT,84.01432005387962,0.2256211004312481,0.20737253035769232,0.1254755968965576,0.3339506941949293
ENSG00000051825,MPHOSPH9,780.9157984132104,-0.1992591692720176,0.16140197381984828,0.12552193899849096,0.3340204437032349
ENSG00000048342,CC2D2A,151.72387170069558,0.2357014968193261,0.24295644757387178,0.12555423833598942,0.3340418827294162
ENSG00000124333,VAMP7,702.0976742194769,0.1501769512259449,0.10781029765844033,0.12563067733732158,0.3340418827294162
ENSG00000144061,NPHP1,73.93246450933667,-0.23560180977464687,0.26565356403836293,0.12559042417904526,0.3340418827294162
ENSG00000291154,PMS2P4,164.72246141089278,-0.19961700077802347,0.16193474810557773,0.12558883515361655,0.3340418827294162
ENSG00000292366,VAMP7,702.0976742194769,0.1501769512259449,0.10781029765844033,0.12563067733732158,0.3340418827294162
ENSG00000087470,DNM1L,1042.7892274720195,-0.13351967566073306,0.09384253904508566,0.1257043166441607,0.3340770440259503
ENSG00000189410,SH2D5,69.64693933634904,0.23731592650330355,0.2551999455947151,0.12569617133737254,0.3340770440259503
ENSG00000250451,HOXC-AS1,9.238975950736085,0.07891517396931305,0.2726468985287842,0.1256810208108343,0.3340770440259503
ENSG00000178761,FAM219B,485.3068005530665,0.23066411164698625,0.21894408721226777,0.12576628661952377,0.33418819938031075
ENSG00000103942,HOMER2,682.896927473267,-0.2359993015868646,0.2580925963481738,0.12583951156408715,0.3342988347563929
ENSG00000132676,DAP3,922.0463293428688,-0.1645667314143997,0.12183430981085454,0.12584822611692528,0.3342988347563929
ENSG00000099940,SNAP29,347.15285591365335,0.1992284786035508,0.161302120847579,0.12589590572168013,0.33436125963240765
ENSG00000177879,AP3S1,616.1878510749356,0.16194166239374705,0.1190143811670017,0.1259120374298421,0.33436125963240765
ENSG00000248487,ABHD14A,28.781313583037246,-0.21432420245736739,0.3077685133924617,0.12598243199974762,0.3344714226239002
ENSG00000274580,FCAR,33.31674141642987,-0.1964302549371825,0.3112212602658074,0.12599384652340423,0.3344714226239002
ENSG00000267216,ZNF8-ERVK3-1,31.89601261478166,-0.20375213071449022,0.3105410003771897,0.12610366068265802,0.33470938033033826
ENSG00000164172,MOCS2,452.84282983414687,-0.151782239954882,0.10977173178539322,0.1261455832106717,0.3347135444468703
ENSG00000180398,MCFD2,1201.7945373539865,0.1585474649754016,0.11579931897473045,0.12613278091574343,0.3347135444468703
ENSG00000186501,TMEM222,166.07771998272221,0.21055084837654733,0.17891995215045536,0.12617180473114153,0.33472958079080556
ENSG00000111247,RAD51AP1,442.88063031289687,0.1620437807514047,0.11925764479432892,0.12624856498557377,0.33487966813969994
ENSG00000231225,MICA,58.06892961143174,0.1979893198124022,0.3114970657524495,0.12627603056270828,0.33489897218301645
ENSG00000077254,USP33,903.9665465751352,-0.15580247184765886,0.11357573828233115,0.12633394269568526,0.3349926600097144
ENSG00000231187,SYT15-AS1,108.2136866908026,0.2306424247154356,0.22304295797463947,0.12635174354577028,0.3349926600097144
ENSG00000253729,PRKDC,3677.728576880692,-0.1458868293579537,0.10456813333805651,0.12637443386963332,0.3349992782779398
ENSG00000133104,SPART,866.6537240610876,-0.15833463829495426,0.11601978168380424,0.12640302738366108,0.3350215403846547
ENSG00000277150,F8A3,78.03644231671548,0.23567536418377408,0.23987197503191765,0.12649678551446955,0.3351629412074006
ENSG00000288709,F8A2,78.03644231671548,0.23567536418377408,0.23987197503191765,0.12649678551446955,0.3351629412074006
ENSG00000073670,ADAM11,198.5392899703932,0.23408996510303928,0.237562188443442,0.12652314062959893,0.33517923665033805
ENSG00000177954,RPS27,6557.86187568669,-0.08459512688809506,0.0568175546889052,0.1265690025102481,0.3352471950570822
ENSG00000092096,SLC22A17,24.968946520292494,-0.21014005780532122,0.3095898049275351,0.1267481945145682,0.33562578873518456
ENSG00000122042,UBL3,356.7231017409563,0.15172472175941784,0.10930152985065865,0.12675483172606558,0.33562578873518456
ENSG00000172380,GNG12,978.6294945828397,0.11252485841385115,0.07732536606869597,0.12677263199799063,0.33562578873518456
ENSG00000148396,SEC16A,837.861438623092,-0.17703501890907183,0.1353512712057208,0.12685713893847034,0.3357959275331553
ENSG00000150672,DLG2,34.91170333121848,-0.22505935301759875,0.29487286582168987,0.1269613364013648,0.336018125329011
ENSG00000061936,SFSWAP,385.03011523541124,-0.2267729104639118,0.2246966863575952,0.12703251178721725,0.33609925646541416
ENSG00000183431,SF3A3,1562.4801719875627,-0.23215296073846037,0.23518852580753324,0.12702558259400537,0.33609925646541416
ENSG00000136940,PDCL,334.7696252494959,0.17304818016302934,0.13051133384183036,0.12715724588138538,0.33637562620416234
ENSG00000259921,ENSG00000259921.1,13.841775434420992,-0.16275482731155816,0.3043273253425693,0.12718775983773273,0.33640270216010015
ENSG00000112378,PERP,923.8792972947938,0.13427878400680887,0.0946903411835448,0.12722521050083707,0.3364481136614676
